Patches,Labels
RSRepair_patch_Bugs.jar_Commons-Math_a06a1584_0_39_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_5286861d_0_578_MicroKernelImpl,Overfitting
Arja_patch_Bugs.jar_Commons-Math_69273dca_0_14_RungeKuttaIntegrator,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_814_GarbageCollectionAlgorithm,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_9e0c5ad4_0_82_Gamma,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_1277_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_69_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_291_BrentSolver,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_277_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_277_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Commons-Math_69273dca_0_63_RungeKuttaIntegrator,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_1068_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_148_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Flink_0cfa43d7_0_76_OutputHandler,Overfitting
RSRepair_patch_Bugs.jar_Commons-Math_596ccd59_0_25_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_195_BrentSolver,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_245_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_73_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_121_MathUtils,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_22_MathUtils,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_37_MathUtils,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_134_MathUtils,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_104_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_52_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_1316_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_a06a1584_0_28_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_2a6c6409_0_8_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_209_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_207_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_1253_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Flink_45fb6d82_0_983_AbstractJoinDescriptor,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_16_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_faf99727_0_84_WelzlEncloser,Overfitting
Arja_patch_Bugs.jar_Commons-Math_e2dc384d_0_2_LevenbergMarquardtOptimizer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_256_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_5286861d_0_397_MicroKernelImpl,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_32_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_786_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_9e0c5ad4_0_93_Gamma,Overfitting
Arja_patch_Bugs.jar_Commons-Math_69273dca_0_58_RungeKuttaIntegrator,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_99_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_61_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_550_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Commons-Math_faf99727_0_89_WelzlEncloser,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_238_BrentSolver,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_25_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_38_MathUtils,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_92_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_177_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_290_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_929_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_9e0c5ad4_0_127_Gamma,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_22_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_227_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_333_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_a06a1584_0_114_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Flink_0cfa43d7_0_233_OutputHandler,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_181_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_174_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_2123f780_0_10_Complex,Overfitting
Arja_patch_Bugs.jar_Accumulo_b007b22e_0_1196_Combiner,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_159_BrentSolver,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_199_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_73_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Accumulo_15476a0d_0_332_MockTable,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_125_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_faf99727_0_103_WelzlEncloser,Overfitting
RSRepair_patch_Bugs.jar_Commons-Math_8dd22390_0_2_EmbeddedRungeKuttaIntegrator,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_80_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_509_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_2a6c6409_0_40_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_187_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Flink_0cfa43d7_0_592_OutputHandler,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_120_BrentSolver,Overfitting
RSRepair_patch_Bugs.jar_Commons-Math_596ccd59_0_2_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_5286861d_0_204_MicroKernelImpl,Overfitting
Arja_patch_Bugs.jar_Commons-Math_2a6c6409_0_53_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_9e0c5ad4_0_145_Gamma,Overfitting
Arja_patch_Bugs.jar_Commons-Math_69273dca_0_76_RungeKuttaIntegrator,Overfitting
Arja_patch_Bugs.jar_Accumulo_b007b22e_0_120_Combiner,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_1204_GarbageCollectionAlgorithm,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_159_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_8e5867ed_0_2_Precision,Overfitting
RSRepair_patch_Bugs.jar_Commons-Math_596ccd59_0_30_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_1159_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_57_BrentSolver,Overfitting
RSRepair_patch_Bugs.jar_Commons-Math_a06a1584_0_23_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Flink_45fb6d82_0_833_AbstractJoinDescriptor,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_250_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_69_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_841_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_a06a1584_0_31_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_49_MathUtils,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_276_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_978_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_157_MathUtils,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_54_MathUtils,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_41_MathUtils,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_142_MathUtils,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_90_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_93_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_48_BrentSolver,Overfitting
RSRepair_patch_Bugs.jar_Commons-Math_596ccd59_0_16_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_76_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Accumulo_b007b22e_0_585_Combiner,Overfitting
Arja_patch_Bugs.jar_Commons-Math_69273dca_0_50_RungeKuttaIntegrator,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_98_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_101_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_69_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Flink_45fb6d82_0_1017_AbstractJoinDescriptor,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_102_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_206_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_272_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Commons-Math_69273dca_0_27_RungeKuttaIntegrator,Overfitting
Arja_patch_Bugs.jar_Flink_45fb6d82_0_1050_AbstractJoinDescriptor,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_257_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_108_FuzzyKMeansClusterer,Overfitting
RSRepair_patch_Bugs.jar_Commons-Math_f6dd42b4_0_2_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Commons-Math_2a6c6409_0_9_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_315_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_201_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_5286861d_0_878_MicroKernelImpl,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_8e5867ed_0_10_Precision,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_241_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_133_MathUtils,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_30_MathUtils,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_25_MathUtils,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_126_MathUtils,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_151_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_219_BrentSolver,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_a06a1584_0_30_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_258_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_2_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_956_DefaultRevisionStore,Overfitting
RSRepair_patch_Bugs.jar_Commons-Math_a06a1584_0_22_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_2a6c6409_0_52_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_5286861d_0_412_MicroKernelImpl,Overfitting
Arja_patch_Bugs.jar_Flink_45fb6d82_0_1206_AbstractJoinDescriptor,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_93_BrentSolver,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_75_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_5286861d_0_157_MicroKernelImpl,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_81_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_faf99727_0_113_WelzlEncloser,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_717_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_9e0c5ad4_0_12_Gamma,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_13_BrentSolver,Overfitting
Kali_patch_Bugs.jar_Commons-Math_596ccd59_0_1_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_1096_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Flink_0cfa43d7_0_582_OutputHandler,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_87_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_186_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_30_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Accumulo_15476a0d_0_103_MockTable,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_175_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_23_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_921_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_a06a1584_0_115_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_19_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_1039_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_124_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_8e5867ed_0_61_Precision,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_74_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_122_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_126_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_72_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_150_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_243_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_280_BrentSolver,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_258_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Accumulo_15476a0d_0_846_MockTable,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_148_MathUtils,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_266_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_7_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_212_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Flink_0cfa43d7_0_1006_OutputHandler,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_42_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_9e0c5ad4_0_40_Gamma,Overfitting
Arja_patch_Bugs.jar_Accumulo_b007b22e_0_100_Combiner,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_129_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_69273dca_0_2_RungeKuttaIntegrator,Overfitting
Arja_patch_Bugs.jar_Flink_45fb6d82_0_1072_AbstractJoinDescriptor,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_52_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_178_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_a06a1584_0_118_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_35_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_9e0c5ad4_0_15_Gamma,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_2_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_221_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_769_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_924_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_127_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_71_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_1116_GarbageCollectionAlgorithm,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_123_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_125_BrentSolver,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_194_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_faf99727_0_82_WelzlEncloser,Overfitting
Nopol_patch_Bugs.jar_Commons-Math_bfbb156d_7_1_CMAESOptimizer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_273_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_2a6c6409_0_55_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_192_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_1273_DefaultRevisionStore,Overfitting
RSRepair_patch_Bugs.jar_Commons-Math_596ccd59_0_13_FuzzyKMeansClusterer,Overfitting
Kali_patch_Bugs.jar_Accumulo_b007b22e_0_1_Combiner,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_28_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_130_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_69273dca_0_55_RungeKuttaIntegrator,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_66_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_8_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_161_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Flink_0cfa43d7_0_409_OutputHandler,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_37_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_435_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Accumulo_15476a0d_0_1110_MockTable,Overfitting
Arja_patch_Bugs.jar_Accumulo_15476a0d_0_1105_MockTable,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_1189_GarbageCollectionAlgorithm,Overfitting
RSRepair_patch_Bugs.jar_Commons-Math_a06a1584_0_2_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_69273dca_0_22_RungeKuttaIntegrator,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_623_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_9e0c5ad4_0_88_Gamma,Overfitting
Arja_patch_Bugs.jar_Commons-Math_2a6c6409_0_17_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_106_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Commons-Math_e2dc384d_0_32_LevenbergMarquardtOptimizer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_139_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_1012_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_109_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_51_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Commons-Math_faf99727_0_44_WelzlEncloser,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_107_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_310_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_204_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Accumulo_15476a0d_0_1088_MockTable,Overfitting
Arja_patch_Bugs.jar_Accumulo_15476a0d_0_109_MockTable,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_884_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Accumulo_b007b22e_0_61_Combiner,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_229_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_222_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_295_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_1222_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_3_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_70_BrentSolver,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_325_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_5_GarbageCollectionAlgorithm,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_79_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_8e5867ed_0_63_Precision,Overfitting
Arja_patch_Bugs.jar_Flink_45fb6d82_0_941_AbstractJoinDescriptor,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_1083_DefaultRevisionStore,Overfitting
RSRepair_patch_Bugs.jar_Commons-Math_69273dca_0_2_RungeKuttaIntegrator,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_128_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_9e0c5ad4_0_120_Gamma,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_9e0c5ad4_0_117_Gamma,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_222_BrentSolver,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_a06a1584_0_119_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_840_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_1090_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_179_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_e2dc384d_0_5_LevenbergMarquardtOptimizer,Overfitting
Arja_patch_Bugs.jar_Flink_0cfa43d7_0_521_OutputHandler,Overfitting
RSRepair_patch_Bugs.jar_Commons-Math_596ccd59_0_7_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_69273dca_0_73_RungeKuttaIntegrator,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_643_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_242_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_494_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_28_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_16_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_32_MathUtils,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_27_MathUtils,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_124_MathUtils,Overfitting
Arja_patch_Bugs.jar_Accumulo_b007b22e_0_76_Combiner,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_255_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_1255_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_57_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_101_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_a06a1584_0_87_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_105_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Flink_45fb6d82_0_856_AbstractJoinDescriptor,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_1160_GarbageCollectionAlgorithm,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_8e5867ed_0_12_Precision,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_104_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_73_BrentSolver,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_a06a1584_0_25_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_5286861d_0_1007_MicroKernelImpl,Overfitting
